channel,t_psd,center_hz,psd_bandpower_uV2,lsb_nearest,offset_s
ZERO_THREE_RIGHT,1764613285.0,26.4,1.0383500192400625,59.0,-371.0
ZERO_THREE_RIGHT,1764613551.0,26.4,1.2569794524780078,59.0,-637.0
ZERO_THREE_RIGHT,1764613677.0,26.4,1.0383500192400625,59.0,-763.0
ZERO_THREE_RIGHT,1764614010.0,26.4,1.2569794524780078,59.0,-1096.0
ZERO_THREE_RIGHT,1764614136.0,26.4,1.0383500192400625,59.0,-1222.0
ZERO_THREE_RIGHT,1764614612.0,26.4,1.2569794524780078,59.0,-1698.0
ZERO_THREE_RIGHT,1764614738.0,26.4,1.0383500192400625,59.0,-1824.0
ZERO_THREE_RIGHT,1764615070.0,26.4,1.2569794524780078,59.0,-2156.0
ZERO_THREE_RIGHT,1764615070.0,26.4,1.2569794524780078,59.0,-2156.0
ZERO_THREE_RIGHT,1764615196.0,26.4,1.0383500192400625,59.0,-2282.0
ZERO_THREE_RIGHT,1764615196.0,26.4,1.0383500192400625,59.0,-2282.0
ZERO_THREE_RIGHT,1764636419.0,26.4,1.0389091738007736,120.0,6896.0
ZERO_THREE_RIGHT,1764636511.0,26.4,1.3665737463773362,120.0,6804.0
ZERO_THREE_RIGHT,1764636811.0,26.4,1.0389091738007736,120.0,6504.0
ZERO_THREE_RIGHT,1764636970.0,26.4,1.3665737463773362,120.0,6345.0
ZERO_THREE_RIGHT,1764637270.0,26.4,1.0389091738007736,120.0,6045.0
ZERO_THREE_RIGHT,1764637572.0,26.4,1.3665737463773362,120.0,5743.0
ZERO_THREE_RIGHT,1764637872.0,26.4,1.0389091738007736,120.0,5443.0
ZERO_THREE_RIGHT,1764638030.0,26.4,1.3665737463773362,120.0,5285.0
ZERO_THREE_RIGHT,1764638030.0,26.4,1.3665737463773362,120.0,5285.0
ZERO_THREE_RIGHT,1764638330.0,26.4,1.0389091738007736,120.0,4985.0
ZERO_THREE_RIGHT,1764638330.0,26.4,1.0389091738007736,120.0,4985.0
ZERO_THREE_RIGHT,1764698008.0,26.4,2.1314971854297897,85.0,-691.0
ZERO_THREE_RIGHT,1764698250.0,26.4,1.6400003265649457,85.0,-933.0
ZERO_THREE_RIGHT,1764698400.0,26.4,2.1314971854297897,85.0,-1083.0
ZERO_THREE_RIGHT,1764698709.0,26.4,1.6400003265649457,85.0,-1392.0
ZERO_THREE_RIGHT,1764698859.0,26.4,2.1314971854297897,85.0,-1542.0
ZERO_THREE_RIGHT,1764699311.0,26.4,1.6400003265649457,85.0,-1994.0
ZERO_THREE_RIGHT,1764699461.0,26.4,2.1314971854297897,85.0,-2144.0
ZERO_THREE_RIGHT,1764699769.0,26.4,1.6400003265649457,159.0,2075.0
ZERO_THREE_RIGHT,1764699769.0,26.4,1.6400003265649457,159.0,2075.0
ZERO_THREE_RIGHT,1764699919.0,26.4,2.1314971854297897,159.0,1925.0
ZERO_THREE_RIGHT,1764699919.0,26.4,2.1314971854297897,159.0,1925.0
ZERO_THREE_RIGHT,1764789776.0,26.4,0.29128771938194975,66.0,-1151.0
ZERO_THREE_RIGHT,1764789889.75,26.4,0.3213997794624614,66.0,-1264.75
ZERO_THREE_RIGHT,1764790350.0,8.8,2.726281348905365,72.0,1396.2000000476837
ZERO_THREE_RIGHT,1764790651.0,8.8,2.0244921641994122,72.0,1095.2000000476837
ZERO_THREE_RIGHT,1764790842.0,8.8,2.324234286266092,72.0,904.2000000476837
ZERO_THREE_RIGHT,1764791745.95,8.8,1.3484336962825398,72.0,0.25
ZERO_THREE_RIGHT,1764792016.2,8.8,1.7919879533199243,5860.0,2.75
ZERO_THREE_RIGHT,1764792023.2,8.8,9.561181090766507,92.0,-1.25
ZERO_THREE_RIGHT,1764792023.95,8.8,2.8044526088472588,92.0,-2.0
ZERO_THREE_RIGHT,1764792024.7,8.8,1.6619233372087596,92.0,-2.75
ZERO_THREE_RIGHT,1764792447.7,8.8,1.7254631899393738,65.0,0.25
ZERO_THREE_RIGHT,1764792517.95,8.8,2.01892658408266,32.0,0.25
ZERO_THREE_RIGHT,1764792799.0,8.8,1.6811798044451187,105.0,-168.29999995231628
ZERO_THREE_RIGHT,1764792948.0,8.8,1.4382976897874564,105.0,-317.2999999523163
ZERO_THREE_RIGHT,1764793280.0,8.8,1.2336791225097727,94.0,1.0
ZERO_THREE_RIGHT,1764793514.0,8.8,1.724355989380765,34231.0,1.0
ZERO_THREE_RIGHT,1764793767.65,8.8,1.343568197685817,58.0,1.25
ZERO_THREE_RIGHT,1764794023.65,8.8,1.777950220249798,36.0,1.25
ZERO_THREE_RIGHT,1764794308.4,8.8,1.3123705237137586,58.0,1.25
ZERO_THREE_RIGHT,1764794533.65,8.8,1.8175575447956265,5692.0,1.25
ZERO_THREE_RIGHT,1764794868.65,8.8,1.5763194600509158,63.0,1.25
ZERO_THREE_RIGHT,1764795131.4,8.8,1.37651181463283,128.0,1.25
ZERO_THREE_RIGHT,1764795452.0,8.8,1.4253775327198919,96.0,-116.84999990463257
ZERO_THREE_RIGHT,1764795724.9,8.8,1.3183693389569249,59.0,1.0
ZERO_THREE_RIGHT,1764796025.65,8.8,1.9782256833169054,55.0,1.0
ZERO_THREE_RIGHT,1764796406.15,8.8,1.0342184796873117,69.0,1.0
ZERO_THREE_RIGHT,1764798841.0,8.8,3.216257033208853,72.0,-2313.3499999046326
ZERO_THREE_RIGHT,1764799300.0,8.8,3.216257033208853,72.0,-2772.3499999046326
ZERO_THREE_RIGHT,1764799902.0,8.8,3.216257033208853,72.0,-3374.3499999046326
ZERO_THREE_RIGHT,1764800360.0,8.8,3.216257033208853,72.0,-3832.3499999046326
ZERO_THREE_RIGHT,1764800360.0,8.8,3.216257033208853,72.0,-3832.3499999046326
ZERO_THREE_RIGHT,1764870196.0,26.4,1.420811738766289,75.0,-214.0
ZERO_THREE_RIGHT,1764870588.0,26.4,1.420811738766289,75.0,-606.0
ZERO_THREE_RIGHT,1764871047.0,26.4,1.420811738766289,75.0,-1065.0
ZERO_THREE_RIGHT,1764871649.0,26.4,1.420811738766289,75.0,-1667.0
ZERO_THREE_RIGHT,1764872107.0,26.4,1.420811738766289,75.0,-2125.0
ZERO_THREE_RIGHT,1764872107.0,26.4,1.420811738766289,75.0,-2125.0
ZERO_THREE_RIGHT,1764895327.0,26.4,1.3665737463773362,75.0,-25345.0
ZERO_THREE_RIGHT,1764895624.0,26.4,1.4761680402766642,75.0,-25642.0
ZERO_THREE_RIGHT,1764896083.0,26.4,1.4761680402766642,75.0,-26101.0
ZERO_THREE_RIGHT,1764896178.0,26.4,1.3665737463773362,75.0,-26196.0
ZERO_THREE_RIGHT,1764896685.0,26.4,1.4761680402766642,75.0,-26703.0
ZERO_THREE_RIGHT,1764896780.0,26.4,1.3665737463773362,75.0,-26798.0
ZERO_THREE_RIGHT,1764897143.0,26.4,1.4761680402766642,75.0,-27161.0
ZERO_THREE_RIGHT,1764897143.0,26.4,1.4761680402766642,75.0,-27161.0
ZERO_THREE_RIGHT,1764897238.0,26.4,1.3665737463773362,75.0,-27256.0
ZERO_THREE_RIGHT,1764897238.0,26.4,1.3665737463773362,75.0,-27256.0
ZERO_THREE_RIGHT,1764897386.0,26.4,1.4761680402766642,75.0,-27404.0
ZERO_THREE_RIGHT,1764897481.0,26.4,1.3665737463773362,75.0,-27499.0
ZERO_THREE_RIGHT,1764948997.0,26.4,1.311776599427672,72.0,-755.0
ZERO_THREE_RIGHT,1764949487.0,26.4,1.311776599427672,72.0,-1245.0
ZERO_THREE_RIGHT,1764949848.0,26.4,1.311776599427672,72.0,-1606.0
ZERO_THREE_RIGHT,1764950089.0,26.4,1.311776599427672,72.0,-1847.0
ZERO_THREE_RIGHT,1764950450.0,26.4,1.311776599427672,72.0,-2208.0
ZERO_THREE_RIGHT,1764950547.0,26.4,1.311776599427672,72.0,-2305.0
ZERO_THREE_RIGHT,1764950547.0,26.4,1.311776599427672,72.0,-2305.0
ZERO_THREE_RIGHT,1764950790.0,26.4,1.311776599427672,72.0,-2548.0
ZERO_THREE_RIGHT,1764950908.0,26.4,1.311776599427672,72.0,-2666.0
ZERO_THREE_RIGHT,1764950908.0,26.4,1.311776599427672,72.0,-2666.0
ZERO_THREE_RIGHT,1764951151.0,26.4,1.311776599427672,72.0,-2909.0
ZERO_THREE_RIGHT,1764969257.0,26.4,1.3665737463773362,72.0,-21015.0
ZERO_THREE_RIGHT,1764969942.0,26.4,1.3665737463773362,72.0,-21700.0
ZERO_THREE_RIGHT,1764970108.0,26.4,1.3665737463773362,72.0,-21866.0
ZERO_THREE_RIGHT,1764970544.0,26.4,1.3665737463773362,72.0,-22302.0
ZERO_THREE_RIGHT,1764970710.0,26.4,1.3665737463773362,72.0,-22468.0
ZERO_THREE_RIGHT,1764971002.0,26.4,1.3665737463773362,72.0,-22760.0
ZERO_THREE_RIGHT,1764971002.0,26.4,1.3665737463773362,72.0,-22760.0
ZERO_THREE_RIGHT,1764971168.0,26.4,1.3665737463773362,72.0,-22926.0
ZERO_THREE_RIGHT,1764971168.0,26.4,1.3665737463773362,72.0,-22926.0
ZERO_THREE_RIGHT,1764971245.0,26.4,1.3665737463773362,72.0,-23003.0
ZERO_THREE_RIGHT,1764971411.0,26.4,1.3665737463773362,72.0,-23169.0
ZERO_THREE_RIGHT,1765046257.0,26.4,1.0389091738007736,65.0,-1466.0
ZERO_THREE_RIGHT,1765046368.0,26.4,1.1479443131393907,65.0,-1577.0
ZERO_THREE_RIGHT,1765046859.0,26.4,1.0389091738007736,65.0,-2068.0
ZERO_THREE_RIGHT,1765046970.0,26.4,1.1479443131393907,65.0,-2179.0
ZERO_THREE_RIGHT,1765047317.0,26.4,1.0389091738007736,65.0,-2526.0
ZERO_THREE_RIGHT,1765047317.0,26.4,1.0389091738007736,65.0,-2526.0
ZERO_THREE_RIGHT,1765047428.0,26.4,1.1479443131393907,65.0,-2637.0
ZERO_THREE_RIGHT,1765047428.0,26.4,1.1479443131393907,65.0,-2637.0
ZERO_THREE_RIGHT,1765047560.0,26.4,1.0389091738007736,65.0,-2769.0
ZERO_THREE_RIGHT,1765047671.0,26.4,1.1479443131393907,65.0,-2880.0
